"searchedTranscript","gene","EnsemblID","EntrezSummary","GeneCardsSummary","UniProtKB_Summary","todaysDate","patient1_healthy","patient2_healthy","patient3_healthy","patient4_healthy","patient5_healthy","patient6_healthy","patient7_healthy","patient8_healthy","patient9_healthy","patient10_healthy","patient1_diseased","patient2_diseased","patient3_diseased","patient4_diseased","patient5_diseased","patient6_diseased","patient7_diseased","patient8_diseased","patient9_diseased","patient10_diseased","HealthyMean","DiseasedMean","FoldChange","DifferentialExpression","notGene"
"ENST00000589379","","ENSG00000267607","                                            ENSG00000267607  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000267607  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:16:59 2020",0,0,0,0,0.02,0.03,0.18,0,0,0.1,0,0,0,0.02,0.1,0,0,0,0,0,0.02,0.01,0.49,-0.01,TRUE
"ENST00000589662","","ENSG00000267284","                                            ENSG00000267284  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000267284  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:00 2020",1.18,0.27,0,0,0,1.37,0.7,0,0.25,0,0,0.27,0,0.24,0,0.56,0,0,0.39,0.43,0.42,0.19,0.45,-0.23,TRUE
"ENST00000589783","","ENSG00000267490","                                            ENSG00000267490  is a Pseudogene.                                                                                                                                                                                ","                                            ENSG00000267490  is a Pseudogene.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:00 2020",0,0,0,0,0,0.09,0,0.09,0,0.09,0,0,0.08,0,0,0,0,0,0,0,0.02,0.01,0.43,-0.01,TRUE
"ENST00000590055","","ENSG00000267079","                                            ENSG00000267079  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000267079  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:01 2020",0,0.64,0,0,0,0,0,1.27,0,2.88,0,0,0,0,0,0,0,0,0,0.89,0.21,0.09,0.42,-0.12,TRUE
"ENST00000590141","","ENSG00000267459","                                            ENSG00000267459  is a Pseudogene.                                                                                                                                                                                ","                                            ENSG00000267459  is a Pseudogene.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:01 2020",0,0,1.01,2.43,0,3.4,0,0,0.18,0,0,2.86,0.13,0,0,0,0,0.01,0,0,0.78,0.3,0.38,-0.48,TRUE
"ENST00000590369","","ENSG00000186019","                                            ENSG00000186019  is an Uncategorized gene.                                                                                                                                                                                ","                                            ENSG00000186019  is an Uncategorized gene.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:03 2020",0,0.91,0,0,0,0.42,0.76,1.77,0,0,0,0,0.79,0.4,0,0,0,0,0,0.68,0.43,0.19,0.43,-0.24,TRUE
"ENST00000590522","","ENSG00000267121","                                            ENSG00000267121  is an Uncategorized gene.                                                                                                                                                                                ","                                            ENSG00000267121  is an Uncategorized gene.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:03 2020",3.24,0,0,0,0,0,0,1.86,0,0,0,0,0,0.54,0,0,1.12,0,0,0.98,0.57,0.26,0.47,-0.3,TRUE
"ENST00000591540","","ENSG00000267604","                                            ENSG00000267604  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000267604  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:04 2020",0,0.3,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0.27,0,0,0,0,0.06,0.03,0.43,-0.04,TRUE
"ENST00000592220","","ENSG00000267024","                                            ENSG00000267024  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000267024  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:04 2020",0.35,3.22,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0.71,0,0.41,0.38,0,0.4,0.18,0.47,-0.21,TRUE
"ENST00000592263","","ENSG00000267723","                                            ENSG00000267723  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000267723  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:05 2020",0,0.78,0.95,0,0.23,0.15,0,0.3,0.14,0.14,0.14,0.15,0,0.28,0,0,0,0.68,0,0,0.29,0.13,0.44,-0.16,TRUE
"ENST00000592843","","ENSG00000267778","                                            ENSG00000267778  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000267778  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:05 2020",0,0.08,0.28,0,0,0,0,0.4,0.24,0,0.08,0.08,0.08,0.08,0,0,0,0.17,0,0,0.11,0.05,0.42,-0.06,TRUE
"ENST00000593041","","ENSG00000267130","                                            ENSG00000267130  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000267130  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:06 2020",0,0,4.71,0,6.23,0.99,0,6.19,1.86,0,0,1.44,1.83,0,1.71,0.92,0.49,0,3.03,0.77,2.22,1.02,0.46,-1.2,TRUE
"ENST00000593113","","ENSG00000267456","                                            ENSG00000267456  is a Pseudogene.                                                                                                                                                                                ","                                            ENSG00000267456  is a Pseudogene.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:06 2020",1.61,0,0,0,7.61,3.45,0,2.41,5.93,0.55,0,2.78,1.6,0.53,0.99,0,1.7,1.89,0.59,0.86,2.34,1.09,0.47,-1.24,TRUE
"ENST00000593653","","ENSG00000268119","                                            ENSG00000268119  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000268119  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:13:10 2020",0.57,0,0,0,0.28,0,0,0,0,0,0,0.11,0,0,0,0,0,0.22,0.12,0,0.09,0.05,0.48,-0.05,TRUE
"ENST00000593653","","ENSG00000268119","                                            ENSG00000268119  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000268119  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:07 2020",0.57,0,0,0,0.28,0,0,0,0,0,0,0.11,0,0,0,0,0,0.22,0.12,0,0.09,0.05,0.48,-0.05,TRUE
"ENST00000593824","","ENSG00000268184","                                            ENSG00000268184  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000268184  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:08 2020",0.55,0.43,0,0,0.94,0,1.29,0.81,0.58,0,0,0.2,0.19,0.76,0,0,0.4,0,0.2,0.56,0.51,0.23,0.45,-0.28,TRUE
"ENST00000593857","","ENSG00000268015","                                            ENSG00000268015  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000268015  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:08 2020",0,0.23,0,0,0,0,0.48,0,1.11,0,0,0,0,0,0.39,0.21,0,0.23,0,0,0.2,0.08,0.41,-0.12,TRUE
"ENST00000594305","","ENSG00000267898","                                            ENSG00000267898  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000267898  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:09 2020",0.19,0.33,0,0,0,0.32,0.49,0.31,0.91,0,0.1,0,0.1,0,0,0.42,0,0.43,0,0.12,0.28,0.12,0.42,-0.16,TRUE
"ENST00000595005","","ENSG00000268518","                                            ENSG00000268518  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000268518  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:10 2020",0.42,1.14,0.57,3.14,1.41,0.78,1.14,1.64,0.9,0.3,0.15,0.15,1.47,1.47,0,0.92,0,0.34,0.33,0.84,1.24,0.57,0.46,-0.67,TRUE
"ENST00000595428","","ENSG00000268836","                                            ENSG00000268836  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000268836  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:10 2020",0.13,0.46,0.81,0,2.07,0,0,0.44,0.62,0,0.16,0.16,0.48,0,0.58,0,0.86,0,0,0,0.5,0.22,0.45,-0.28,TRUE
"ENST00000595680","","ENSG00000268601","                                            ENSG00000268601  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000268601  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:11 2020",0,0.22,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.06,0.03,0.48,-0.03,TRUE
"ENST00000595919","","ENSG00000269981","                                            ENSG00000269981  is a Pseudogene.                                                                                                                                                                                ","                                            ENSG00000269981  is a Pseudogene.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:11 2020",0,0,0,0,0,0,0,1.69,0,0,0.76,0,0,0,0,0,0,0,0,0,0.19,0.08,0.41,-0.11,TRUE
"ENST00000596029","","ENSG00000269600","                                            ENSG00000269600  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000269600  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:12 2020",2.71,3.64,4.91,4.22,4.45,1.72,4.91,3.32,3.72,2.35,0,1.46,1.84,1.38,0.67,4.06,3.15,1.39,0.49,3.97,3.73,1.84,0.49,-1.89,TRUE
"ENST00000596044","","ENSG00000282246","                                            ENSG00000282246  is a Protein Coding gene.                                                                                                                                                                                An important paralog of this gene is PRPF18.","                                            ENSG00000282246  is a Protein Coding gene.                                                                                                                                                                                An important paralog of this gene is PRPF18.","no summary","Mon Dec 07 09:17:12 2020",1,1.62,1.01,3.53,0.77,0.32,1.5,0.47,0.61,1.11,0.17,0.96,0.35,0.99,0,0.48,0.16,0.46,0.61,1.34,1.21,0.55,0.46,-0.65,TRUE
"ENST00000596829","","ENSG00000268896","                                            ENSG00000268896  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000268896  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:13 2020",0.34,1.94,2.95,0,0.61,2.17,0,1.49,0.68,0,0.33,0,0.67,0,0.32,2.05,2.15,0,0,0,1.13,0.55,0.49,-0.58,TRUE
"ENST00000597006","","ENSG00000269373","                                            ENSG00000269373  is a Pseudogene.                                                                                                                                                                                ","                                            ENSG00000269373  is a Pseudogene.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:13 2020",0,0,0,0,2,1.96,0,0,0,0,0,0,0,0.95,0,0,0.96,0,0,0,0.44,0.19,0.43,-0.25,TRUE
"ENST00000597049","","ENSG00000269392","                                            ENSG00000269392  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000269392  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:14 2020",6.74,0,2.16,5.67,2.06,2.14,0,2.23,0,0,1.03,1.99,0,1.04,0.95,3.06,0,2.29,0,0,2.33,1.04,0.44,-1.3,TRUE
"ENST00000597384","","ENSG00000267952","                                            ENSG00000267952  is a Protein Coding gene.                                                                                                                                                                                ","                                            ENSG00000267952  is a Protein Coding gene.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:14 2020",0.87,0,0,0,0.71,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0.29,0,0.18,0.06,0.37,-0.11,TRUE
"ENST00000598893","","ENSG00000268289","                                            ENSG00000268289  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000268289  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:15 2020",0,0,2.14,0,0.91,1.05,5.07,0,0,0,0,0,1.1,0,0,3.03,0,0,0,0,1.02,0.41,0.4,-0.61,TRUE
"ENST00000598914","","ENSG00000269289","                                            ENSG00000269289  is an Uncategorized gene.                                                                                                                                                                                ","                                            ENSG00000269289  is an Uncategorized gene.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:15 2020",0,0,0,0,0.34,0,0,0.19,0.09,0,0,0,0,0,0,0.31,0,0,0,0,0.07,0.03,0.44,-0.04,TRUE
"ENST00000599222","","ENSG00000268886","                                            ENSG00000268886  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000268886  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:16 2020",0.47,0.49,1.71,0.4,0,0,0,0.15,0,0,0,0.68,0,0,0.15,0,0,0.73,0,0,0.36,0.16,0.44,-0.2,TRUE
"ENST00000599274","","ENSG00000269246","                                            ENSG00000269246  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000269246  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:16 2020",0,0,0,5.97,0,0,0,0,0,0,0,0,1.53,0,0,1.38,0,0,0,0,0.66,0.29,0.44,-0.37,TRUE
"ENST00000599467","","ENSG00000244513","                                            ENSG00000244513  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000244513  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:17 2020",0,0.26,0.3,1.8,2.37,0.24,0,0,0,0,0,0.47,0,0.45,0.88,0,0.48,0,0.26,0,0.55,0.25,0.46,-0.3,TRUE
"ENST00000599467","","ENSG00000244513","                                            ENSG00000244513  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000244513  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:13:06 2020",0,0.26,0.3,1.8,2.37,0.24,0,0,0,0,0,0.47,0,0.45,0.88,0,0.48,0,0.26,0,0.55,0.25,0.46,-0.3,TRUE
"ENST00000600099","KXD1","ENSG00000105700
","                                            KXD1 (KxDL Motif Containing 1) is a Protein Coding gene.                                            Diseases associated with KXD1 include Albinism, Oculocutaneous, Type Ib and Albinism, Oculocutaneous, Type Ia.                                                                                                                                    ","                                            KXD1 (KxDL Motif Containing 1) is a Protein Coding gene.                                            Diseases associated with KXD1 include Albinism, Oculocutaneous, Type Ib and Albinism, Oculocutaneous, Type Ia.                                                                                                                                    ","As part of the BORC complex may play a role in lysosomes movement and localization at the cell periphery. Associated with the cytosolic face of lysosomes, the BORC complex may recruit ARL8B and couple lysosomes to microtubule plus-end-directed kinesin motor (PubMed:25898167). May be involved in the biogenesis of lysosome-related organelles such as melanosomes (By similarity).
                         KXDL1_HUMAN,Q9BQD3
                         ","Mon Dec 07 10:22:23 2020",1.19,0.63,0.73,2.73,1.19,0.28,1.97,0.58,1.62,0.25,0.75,0.27,0.76,1.81,0.74,1.28,0,0,0,0,1.21,0.56,0.46,-0.65,FALSE
"ENST00000600242","","ENSG00000269583","                                            ENSG00000269583  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000269583  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:17 2020",0.2,0,0.27,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0.05,0.02,0.4,-0.03,TRUE
"ENST00000600694","","ENSG00000285583","                                            ENSG00000285583  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000285583  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:18 2020",0.37,0,0.73,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0.22,0,0,0.12,0.06,0.49,-0.06,TRUE
"ENST00000600787","","ENSG00000225963","                                            ENSG00000225963  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000225963  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:19 2020",0,0.4,0.12,1.82,0,0,0.44,0.22,0.12,0,0,0.27,0.33,0.36,0,0.74,0,0,0,0,0.35,0.17,0.49,-0.18,TRUE
"ENST00000600987","","ENSG00000268743","                                            ENSG00000268743  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000268743  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:20 2020",1.2,6.81,4.12,1.39,5.34,4.51,3.47,5.43,3.04,1.23,2.96,0,1.2,2.4,1.66,1.78,0,2.82,4.61,1.86,3.92,1.93,0.49,-1.99,TRUE
"ENST00000601148","","ENSG00000267905","                                            ENSG00000267905  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000267905  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:13:04 2020",0,0,0.53,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0.38,0,0,0,0.1,0.04,0.39,-0.06,TRUE
"ENST00000601148","","ENSG00000267905","                                            ENSG00000267905  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000267905  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:20 2020",0,0,0.53,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0.38,0,0,0,0.1,0.04,0.39,-0.06,TRUE
"ENST00000601199","","ENSG00000268674","                                            ENSG00000268674  is a Protein Coding gene.                                                                                                                                                                                ","                                            ENSG00000268674  is a Protein Coding gene.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:21 2020",0,0,0.33,0,0,0,0,0.26,0,0,0,0,0.24,0,0,0,0,0,0,0,0.07,0.02,0.37,-0.04,TRUE
"ENST00000601280","","ENSG00000268390","                                            ENSG00000268390  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000268390  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:21 2020",0.35,1.6,1.02,0,1.9,0,2.34,0.39,1.05,0,1.38,1.09,0.35,0.35,0,0,0.74,0,0,0,0.96,0.39,0.41,-0.57,TRUE
"ENST00000601905","","ENSG00000268597","                                            ENSG00000268597  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000268597  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:22 2020",0,4.25,0,0,0,0.57,0,0,0.54,0,0,1.1,0,1.59,0,0,0,0,0,0,0.59,0.27,0.45,-0.33,TRUE
"ENST00000601911","","ENSG00000268262","                                            ENSG00000268262  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000268262  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:22 2020",0,0.24,0,0.24,0.5,0,0.18,0,0.47,0,0.11,0,0.55,0,0,0,0,0,0,0,0.18,0.07,0.37,-0.11,TRUE
"ENST00000602221","","ENSG00000288253","                                            ENSG00000288253  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000288253  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:23 2020",0,1.95,0,0.67,0,0,0.07,0,0,0,0.29,0,0,0,0,0.19,0,0.34,0.42,0.09,0.3,0.13,0.44,-0.17,TRUE
"ENST00000602316","","ENSG00000270059","                                            ENSG00000270059  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000270059  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:23 2020",5.64,1.53,1.45,0,1.22,4.99,1.92,1.47,2.01,3.07,0.33,0,0.33,0,2.21,0,2.47,0,2.54,0.57,2.25,0.85,0.38,-1.4,TRUE
"ENST00000602328","","ENSG00000270137","                                            ENSG00000270137  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000270137  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:24 2020",0,0,0,0,0,0,0.42,0.15,0,0.61,0,0.31,0,0,0,0,0,0,0,0,0.06,0.03,0.48,-0.03,TRUE
"ENST00000602369","","ENSG00000279956","                                            ENSG00000279956  is a Protein Coding gene.                                                                                                                                    Gene Ontology (GO) annotations related to this gene include luteinizing hormone receptor activity.                                            An important paralog of this gene is LHCGR.","                                            ENSG00000279956  is a Protein Coding gene.                                                                                                                                    Gene Ontology (GO) annotations related to this gene include luteinizing hormone receptor activity.                                            An important paralog of this gene is LHCGR.","no summary","Mon Dec 07 09:17:24 2020",0,0,0,0,0.07,0.12,0,0,0.07,0.36,0,0,0.01,0,0,0,0,0,0.11,0,0.03,0.01,0.39,-0.02,TRUE
"ENST00000602571","","ENSG00000270131","                                            ENSG00000270131  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000270131  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:25 2020",0,2.02,0,0,0.88,0,0,1.33,0,0,0,0.61,0,0,0,0,0,1.39,0,0,0.47,0.2,0.42,-0.27,TRUE
"ENST00000602595","","ENSG00000270016","                                            ENSG00000270016  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000270016  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:25 2020",0,1.15,0,0,0.46,0,0,0.28,0.51,0.52,0,0,0,0,0,0,0.53,0.29,0,0.41,0.27,0.12,0.46,-0.14,TRUE
"ENST00000602790","","ENSG00000270000","                                            ENSG00000270000  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000270000  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:26 2020",0,2.17,3.33,1.75,4.06,1.21,0.36,1.68,0.38,0,0.37,0.79,0.38,1.51,0.36,2.28,0.4,0,1.65,0,1.66,0.77,0.47,-0.89,TRUE
"ENST00000602946","","ENSG00000269968","                                            ENSG00000269968  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000269968  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:26 2020",0.46,1.55,2.69,2,0,0,0.42,0.49,0.45,0,0.44,0.46,0,0,0,0,0.95,0.51,0,1.12,0.9,0.35,0.39,-0.55,TRUE
"ENST00000603123","","ENSG00000270773","                                            ENSG00000270773  is a Pseudogene.                                                                                                                                                                                ","                                            ENSG00000270773  is a Pseudogene.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:27 2020",1.77,0.88,0.4,1.4,0.3,0.61,0.78,0.36,0.81,3.25,0.46,1.06,0.23,0.23,0,0.24,0.12,0.37,0.36,0.68,0.81,0.38,0.46,-0.44,TRUE
"ENST00000603439","","ENSG00000271579","                                            ENSG00000271579  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000271579  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:27 2020",0.24,0.68,0.29,0.07,0.37,0,0.55,0.26,0.25,1.21,0,0.13,0.13,0.1,0,0,0.53,0.27,0,0.32,0.3,0.15,0.49,-0.16,TRUE
"ENST00000603668","","ENSG00000271414","                                            ENSG00000271414  is a Pseudogene.                                                                                                                                                                                ","                                            ENSG00000271414  is a Pseudogene.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:28 2020",0,0.79,0,0,1.25,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0.23,0.1,0.45,-0.12,TRUE
"ENST00000603942","","ENSG00000270248","                                            ENSG00000270248  is a Pseudogene.                                                                                                                                                                                ","                                            ENSG00000270248  is a Pseudogene.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:29 2020",0,0.51,0.65,0,2.28,0,1.27,0,0.45,0,0,0.92,0,1.33,0,0.44,0,0,0,0,0.57,0.27,0.47,-0.3,TRUE
"ENST00000604082","","ENSG00000271265","                                            ENSG00000271265  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000271265  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:29 2020",0.68,1.18,4.99,3.56,4.98,0.37,2.62,1.89,2.41,0,0,1.79,0,2.39,0.32,1.04,1.45,1.19,0,2.34,2.52,1.05,0.42,-1.47,TRUE
"ENST00000604339","","ENSG00000271711","                                            ENSG00000271711  is a Pseudogene.                                                                                                                                                                                ","                                            ENSG00000271711  is a Pseudogene.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:30 2020",0,0.35,0,0,0,0.51,0,0.34,0.32,0,0,0,0,0.32,0,0.17,0.17,0,0,0,0.17,0.07,0.38,-0.1,TRUE
"ENST00000604464","","ENSG00000270462","                                            ENSG00000270462  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","                                            ENSG00000270462  is an RNA Gene, and is affiliated with the lncRNA class.                                                                                                                                                                                ","no summary","Mon Dec 07 09:17:30 2020",0,0,2.51,7.96,1.48,1.83,0.41,0.96,1.29,0,0.42,2.23,0.42,0,0.8,0,2.26,1.5,0,0,1.82,0.76,0.42,-1.06,TRUE
